country,month_year,NO2,O3,PM10,PM2.5
Bosnia and Herzegovina,2020-02,5.555517241379312,66.73172413793104,12.419310344827585,10.56551724137931
Bosnia and Herzegovina,2020-03,3.8112903225806454,66.48645161290322,20.87741935483871,14.504838709677424
Bosnia and Herzegovina,2020-04,2.8179999999999996,75.79266666666666,15.699000000000003,13.054666666666668
Bosnia and Herzegovina,2020-05,2.8906896551724133,69.80241379310345,16.45,9.282068965517244
Bulgaria,2019-01,10.438064516129034,50.41096774193549,14.985483870967744,13.453225806451613
Bulgaria,2019-02,10.248214285714283,56.943928571428565,20.724999999999994,17.44357142857143
Bulgaria,2019-03,8.903548387096773,71.17322580645161,17.513548387096773,14.92451612903226
Bulgaria,2019-04,9.192666666666668,75.01133333333334,19.924666666666667,15.953000000000001
Bulgaria,2019-05,6.943225806451614,71.98419354838708,12.394193548387097,10.315161290322582
Bulgaria,2019-06,6.5329999999999995,75.71800000000003,14.639333333333333,11.894666666666664
Bulgaria,2019-07,5.888709677419355,74.93612903225808,14.311935483870968,11.595806451612903
Bulgaria,2019-08,5.458709677419355,91.14516129032258,15.490645161290324,11.326451612903224
Bulgaria,2019-09,6.767666666666666,80.50166666666665,16.452666666666666,12.549999999999999
Bulgaria,2019-10,11.239354838709678,66.07290322580646,20.49419354838709,17.030967741935484
Bulgaria,2019-11,10.862,50.10066666666667,13.228666666666664,10.722333333333331
Bulgaria,2019-12,11.274516129032255,51.81548387096773,15.753870967741934,13.441290322580649
Bulgaria,2020-01,12.635806451612902,61.01806451612903,21.78161290322581,18.720967741935482
Bulgaria,2020-02,9.857586206896553,68.96620689655172,16.304482758620686,14.346896551724138
Bulgaria,2020-03,8.466451612903224,72.13193548387098,26.60322580645161,17.45774193548387
Bulgaria,2020-04,7.349333333333334,80.87566666666666,16.032666666666664,13.55233333333333
Bulgaria,2020-05,5.993448275862068,76.68275862068964,18.67034482758621,10.310000000000002
Croatia,2019-01,16.726774193548387,38.81548387096774,13.99548387096774,12.240645161290326
Croatia,2019-02,18.16107142857143,40.79392857142857,25.292857142857144,21.48571428571429
Croatia,2019-03,11.878387096774196,70.70516129032255,17.126451612903224,14.312903225806453
Croatia,2019-04,9.810666666666666,71.31199999999998,21.737000000000002,17.12
Croatia,2019-05,8.080645161290322,68.13096774193548,9.88516129032258,8.393548387096775
Croatia,2019-06,6.469333333333333,76.11600000000001,15.819333333333333,11.612333333333334
Croatia,2019-07,6.133548387096776,75.81419354838711,12.52,9.871290322580645
Croatia,2019-08,6.444193548387097,70.92967741935483,13.94903225806452,10.683548387096776
Croatia,2019-09,8.026333333333334,56.218333333333334,11.086999999999998,8.55433333333333
Croatia,2019-10,11.798064516129035,47.077096774193556,17.07161290322581,13.105483870967742
Croatia,2019-11,14.386333333333335,34.12766666666667,14.715,12.433333333333332
Croatia,2019-12,17.81387096774193,38.62032258064515,18.432903225806445,15.503548387096775
Croatia,2020-01,23.974838709677424,32.33129032258064,29.9483870967742,26.41612903225806
Croatia,2020-02,13.482068965517241,59.04448275862069,14.807241379310344,12.940344827586205
Croatia,2020-03,9.702258064516126,68.54903225806451,22.778064516129028,16.646774193548385
Croatia,2020-04,8.181999999999999,81.84499999999998,17.967333333333325,14.585666666666667
Croatia,2020-05,6.179310344827586,76.37896551724137,10.58551724137931,7.933793103448276
Cyprus,2019-01,4.611612903225807,67.52612903225807,23.565161290322582,13.368387096774194
Cyprus,2019-02,4.256428571428573,77.32964285714286,15.183928571428568,10.36035714285714
Cyprus,2019-03,3.8483870967741933,79.56806451612904,13.021290322580647,9.671612903225807
Cyprus,2019-04,3.4053333333333335,83.62566666666666,24.04,15.61166666666667
Cyprus,2019-05,2.525806451612903,87.47645161290322,26.27935483870967,16.196129032258064
Cyprus,2019-06,2.3513333333333333,74.66,28.850666666666665,17.69266666666667
Cyprus,2019-07,1.7125806451612902,87.34645161290322,17.18032258064516,11.706451612903226
Cyprus,2019-08,1.9741935483870967,88.5583870967742,22.512580645161286,14.55967741935484
Cyprus,2019-09,2.254666666666667,82.95,15.856333333333335,10.770666666666665
Cyprus,2019-10,3.4070967741935485,74.40290322580648,18.731612903225805,12.813870967741934
Cyprus,2019-11,5.060666666666666,72.45366666666668,22.45866666666667,15.052666666666669
Cyprus,2019-12,5.541612903225806,60.90064516129033,9.57290322580645,6.4864516129032275
Cyprus,2020-01,4.696451612903225,69.27032258064516,9.680967741935484,6.7538709677419355
Cyprus,2020-02,4.236206896551724,79.30310344827586,13.115517241379306,8.448275862068964
Cyprus,2020-03,3.2416129032258074,85.78322580645161,20.12290322580645,12.680000000000001
Cyprus,2020-04,2.746666666666667,88.25566666666666,19.03433333333334,12.575000000000005
Cyprus,2020-05,2.4903448275862066,88.40310344827589,24.703793103448266,10.16344827586207
Czech Republic,2019-01,17.14838709677419,44.589999999999996,15.31806451612903,13.161290322580644
Czech Republic,2019-02,24.634285714285713,44.57857142857142,24.25107142857143,19.94107142857143
Czech Republic,2019-03,15.14064516129032,60.60290322580644,14.257096774193549,11.358387096774194
Czech Republic,2019-04,12.920333333333334,73.37066666666666,21.67866666666667,18.055333333333333
Czech Republic,2019-05,12.45258064516129,68.11967741935486,12.65258064516129,10.347419354838712
Czech Republic,2019-06,9.315666666666665,86.91866666666665,16.455333333333332,12.682999999999998
Czech Republic,2019-07,9.311935483870968,77.69387096774194,15.068387096774194,11.622580645161289
Czech Republic,2019-08,11.600000000000001,68.76064516129034,14.941612903225804,12.169677419354839
Czech Republic,2019-09,12.891666666666667,52.31366666666667,12.400333333333338,8.931666666666667
Czech Republic,2019-10,17.535483870967738,35.033548387096765,17.000967741935483,12.564838709677417
Czech Republic,2019-11,18.586000000000002,27.93666666666667,15.388333333333332,11.53833333333333
Czech Republic,2019-12,19.38032258064516,36.15354838709677,15.39806451612903,11.138064516129033
Czech Republic,2020-01,22.905483870967743,32.90774193548387,19.94322580645162,15.03064516129032
Czech Republic,2020-02,11.428275862068968,60.07517241379309,9.514482758620689,7.311034482758622
Czech Republic,2020-03,14.134516129032257,60.07258064516128,18.8058064516129,14.315806451612902
Czech Republic,2020-04,13.448666666666666,75.47633333333333,20.168999999999997,14.923666666666666
Czech Republic,2020-05,9.91655172413793,69.66206896551726,11.77965517241379,8.42344827586207
Denmark,2019-01,17.74322580645161,47.93451612903226,12.62,9.646451612903226
Denmark,2019-02,20.371785714285714,45.48678571428571,20.801785714285717,16.049285714285713
Denmark,2019-03,11.750000000000004,63.562258064516115,13.13483870967742,8.99967741935484
Denmark,2019-04,13.424333333333331,75.73166666666665,20.810333333333332,15.211333333333334
Denmark,2019-05,10.850645161290322,70.24967741935482,10.539354838709679,7.276129032258066
Denmark,2019-06,10.035666666666666,77.576,11.974333333333336,8.449666666666667
Denmark,2019-07,8.745483870967742,59.31870967741935,11.022580645161288,7.3741935483870975
Denmark,2019-08,10.061935483870968,64.36870967741937,13.66483870967742,9.129032258064514
Denmark,2019-09,8.886666666666667,51.90766666666668,10.985666666666669,7.048666666666665
Denmark,2019-10,12.11451612903226,40.99774193548388,9.5858064516129,6.32516129032258
Denmark,2019-11,13.644666666666664,29.774666666666672,11.581000000000001,8.442333333333334
Denmark,2019-12,14.581290322580644,40.193548387096776,13.608387096774191,8.419677419354839
Denmark,2020-01,14.103225806451613,47.88483870967742,13.330967741935483,7.738709677419356
Denmark,2020-02,10.194482758620689,61.12586206896551,11.643103448275863,6.361034482758622
Denmark,2020-03,10.879354838709675,64.42225806451613,12.824838709677419,8.977741935483872
Denmark,2020-04,11.727,68.41966666666667,12.513333333333332,7.4819999999999975
Denmark,2020-05,9.770344827586204,67.75689655172414,9.366896551724139,5.403793103448275
Estonia,2019-01,10.82741935483871,51.09806451612903,7.7061290322580644,6.7858064516129035
Estonia,2019-02,8.628214285714288,57.72714285714286,8.954285714285714,6.896071428571429
Estonia,2019-03,6.354193548387096,68.53516129032258,8.000645161290324,5.936774193548388
Estonia,2019-04,9.589333333333332,76.60466666666667,12.729666666666667,9.877666666666668
Estonia,2019-05,7.448064516129032,65.58290322580645,7.434193548387096,5.805483870967742
Estonia,2019-06,5.6436666666666655,69.27399999999999,7.992666666666667,6.198666666666667
Estonia,2019-07,6.375806451612903,54.772903225806445,8.332580645161288,6.884193548387095
Estonia,2019-08,6.127741935483871,57.13322580645162,9.375806451612902,6.969354838709676
Estonia,2019-09,6.036333333333333,50.16466666666667,5.9193333333333324,4.384666666666666
Estonia,2019-10,7.713225806451612,42.50774193548387,5.536774193548387,4.119354838709677
Estonia,2019-11,8.943000000000001,35.11966666666667,8.586999999999998,6.546666666666668
Estonia,2019-12,8.188709677419356,47.19645161290323,6.930322580645161,4.918064516129031
Estonia,2020-01,7.563225806451613,54.713548387096765,7.822258064516128,4.940645161290322
Estonia,2020-02,6.849310344827586,62.43172413793103,6.3472413793103435,3.9765517241379307
Estonia,2020-03,7.9970967741935475,65.28548387096774,8.438064516129034,6.161290322580644
Estonia,2020-04,6.163666666666667,69.815,6.248666666666666,4.066000000000002
Estonia,2020-05,7.09448275862069,65.24620689655171,5.190344827586208,3.9582758620689664
Finland,2019-01,14.662258064516127,47.590967741935465,7.586451612903225,6.0864516129032245
Finland,2019-02,9.783928571428572,57.73500000000001,8.915714285714284,6.505357142857142
Finland,2019-03,9.037419354838711,66.3741935483871,9.190967741935482,6.511612903225807
Finland,2019-04,13.977000000000002,70.31866666666666,14.419,11.160000000000002
Finland,2019-05,9.201935483870967,64.22870967741936,8.759032258064513,6.665806451612904
Finland,2019-06,7.191,67.11066666666667,8.883333333333331,6.807666666666666
Finland,2019-07,7.413870967741934,49.697741935483876,8.703225806451611,7.0612903225806445
Finland,2019-08,7.523225806451614,54.387419354838705,9.885806451612902,7.339354838709679
Finland,2019-09,7.841999999999999,43.70566666666666,6.576333333333333,4.729333333333334
Finland,2019-10,9.324193548387093,37.71096774193549,6.261935483870967,4.559354838709677
Finland,2019-11,9.272333333333334,36.70233333333333,8.761333333333335,6.700666666666665
Finland,2019-12,9.184516129032257,45.430322580645154,7.8358064516129025,5.457096774193549
Finland,2020-01,7.558064516129033,54.20774193548389,8.22903225806452,4.903225806451613
Finland,2020-02,7.523103448275862,60.13793103448277,7.232068965517241,4.538620689655173
Finland,2020-03,9.121290322580647,60.83677419354841,8.740322580645161,6.047741935483872
Finland,2020-04,6.738333333333333,64.63633333333334,6.580999999999999,4.399
Finland,2020-05,7.359655172413792,61.005172413793105,5.580344827586205,4.297586206896552
France,2019-01,24.9447311827957,38.39279569892472,17.07774193548388,12.950000000000001
France,2019-02,33.36011904761905,39.41940476190475,25.85119047619047,20.38428571428572
France,2019-03,20.130537634408597,63.924731182795696,16.1710752688172,11.686451612903225
France,2019-04,19.552,73.03822222222223,16.71877777777777,12.983555555555556
France,2019-05,15.224946236559138,72.85494623655914,13.063763440860214,9.700000000000001
France,2019-06,12.82488888888889,79.98000000000003,15.303666666666674,10.299444444444443
France,2019-07,10.700107526881721,83.548064516129,17.107849462365596,11.571505376344081
France,2019-08,13.470107526881716,69.40795698924732,14.694408602150542,10.00440860215054
France,2019-09,13.96066666666666,61.068444444444424,12.711444444444439,7.934000000000001
France,2019-10,16.280860215053767,45.6337634408602,12.129999999999997,7.964301075268814
France,2019-11,20.500222222222224,36.932444444444435,10.27588888888889,7.290222222222224
France,2019-12,22.831397849462363,40.1732258064516,14.301397849462369,9.591935483870971
France,2020-01,25.66677419354838,38.41279569892472,16.378172043010757,11.589354838709676
France,2020-02,17.948620689655176,53.40091954022988,13.2416091954023,8.129080459770117
France,2020-03,17.344408602150533,58.70258064516127,16.2389247311828,11.764516129032264
France,2020-04,17.59433333333333,71.20944444444444,17.927000000000003,13.254555555555553
France,2020-05,12.569540229885057,71.50850574712645,11.597816091954027,7.635402298850577
Germany,2019-01,21.984758064516136,38.82540322580645,15.43556451612903,12.340403225806451
Germany,2019-02,27.311517857142864,36.282767857142865,20.900089285714284,17.513928571428572
Germany,2019-03,16.19685483870968,57.63967741935485,14.123467741935482,10.671370967741932
Germany,2019-04,14.025583333333332,70.32725000000002,17.887999999999995,14.590333333333332
Germany,2019-05,13.617096774193548,62.95596774193549,12.08177419354838,9.37153225806452
Germany,2019-06,11.865083333333335,75.92191666666663,14.045916666666669,10.435250000000003
Germany,2019-07,11.491935483870964,64.54701612903223,13.603548387096772,9.749758064516124
Germany,2019-08,14.06508064516129,60.626451612903196,14.147016129032254,10.614032258064514
Germany,2019-09,15.080749999999998,44.892750000000014,11.24866666666667,7.499666666666667
Germany,2019-10,16.486048387096787,33.40564516129032,11.480241935483866,8.040806451612902
Germany,2019-11,21.640166666666666,22.560666666666673,13.248833333333327,10.48616666666667
Germany,2019-12,22.08588709677419,34.36854838709677,11.706451612903223,8.487983870967739
Germany,2020-01,22.999919354838713,36.310887096774195,14.135725806451614,10.063709677419356
Germany,2020-02,14.493965517241383,57.258017241379314,9.775603448275865,6.3773275862068965
Germany,2020-03,15.618709677419353,57.75959677419353,14.521532258064518,10.406129032258061
Germany,2020-04,15.799833333333341,70.68041666666669,17.37708333333334,11.713416666666669
Germany,2020-05,13.360948275862064,65.21896551724139,11.288534482758624,7.22206896551724
Greece,2019-01,25.039677419354835,48.6306451612903,17.69451612903226,12.17193548387097
Greece,2019-02,23.488214285714275,52.010714285714286,21.16642857142858,14.773928571428572
Greece,2019-03,28.147096774193546,56.462580645161296,20.699032258064513,14.989032258064519
Greece,2019-04,30.218666666666664,63.312,35.31466666666667,24.31866666666667
Greece,2019-05,27.710322580645165,67.54548387096776,18.687419354838713,12.678387096774193
Greece,2019-06,19.422000000000004,76.58033333333334,21.213333333333342,15.912333333333331
Greece,2019-07,15.777741935483876,85.13870967741937,17.534193548387094,13.648387096774194
Greece,2019-08,11.171612903225807,87.92838709677419,18.494193548387095,12.066129032258065
Greece,2019-09,17.549666666666663,75.50066666666666,17.420999999999996,12.077666666666666
Greece,2019-10,25.396774193548385,62.10354838709677,21.16193548387097,15.688387096774193
Greece,2019-11,22.52833333333333,55.144000000000005,17.266000000000002,10.885666666666667
Greece,2019-12,24.387741935483874,42.82580645161289,14.743870967741936,10.090645161290318
Greece,2020-01,23.86741935483871,54.929999999999986,15.012580645161288,10.982258064516131
Greece,2020-02,23.670689655172417,49.28379310344828,14.71793103448276,10.75344827586207
Greece,2020-03,19.539032258064513,67.37225806451615,20.357741935483876,14.152903225806448
Greece,2020-04,16.79433333333333,82.28833333333336,18.185333333333325,13.318
Greece,2020-05,19.765517241379307,83.71862068965518,26.17275862068966,13.805862068965519
Hungary,2019-01,21.500967741935483,32.78741935483871,16.429354838709678,14.401290322580646
Hungary,2019-02,23.55821428571429,30.49142857142857,27.313571428571425,22.622500000000002
Hungary,2019-03,16.544838709677414,42.32064516129032,18.553548387096775,15.23935483870968
Hungary,2019-04,10.868999999999994,55.00566666666668,20.410999999999994,15.603333333333332
Hungary,2019-05,11.030967741935486,37.95193548387096,11.87193548387097,9.870967741935484
Hungary,2019-06,10.286666666666667,44.344666666666654,18.769333333333336,13.916666666666664
Hungary,2019-07,9.61709677419355,47.84516129032258,16.008709677419354,12.306451612903231
Hungary,2019-08,12.026129032258062,39.36612903225806,17.050645161290323,12.953548387096774
Hungary,2019-09,13.737333333333332,44.358999999999995,15.009000000000002,11.425
Hungary,2019-10,20.301290322580645,31.6658064516129,21.800322580645158,17.09516129032258
Hungary,2019-11,18.406,23.375666666666667,16.548,13.561000000000003
Hungary,2019-12,21.351612903225803,24.027419354838706,20.80290322580645,17.29354838709677
Hungary,2020-01,29.841612903225805,19.647741935483875,35.21967741935484,29.944193548387105
Hungary,2020-02,15.280689655172413,48.57344827586206,15.000344827586206,12.532413793103446
Hungary,2020-03,15.785483870967743,52.19677419354838,23.01387096774193,18.2058064516129
Hungary,2020-04,13.494333333333332,65.77466666666665,19.052333333333333,14.873999999999997
Hungary,2020-05,9.805517241379311,61.75344827586208,12.031379310344832,9.044137931034484
Iceland,2019-01,5.437096774193548,64.86677419354838,5.340322580645163,2.672903225806452
Iceland,2019-02,4.827857142857142,65.24821428571428,5.54607142857143,2.748571428571428
Iceland,2019-03,3.605483870967741,69.28806451612904,4.167096774193548,2.5229032258064508
Iceland,2019-04,3.517666666666666,82.71466666666667,6.067333333333332,3.6919999999999997
Iceland,2019-05,3.866451612903225,74.79290322580647,5.283870967741937,4.006451612903225
Iceland,2019-06,2.3839999999999995,67.78600000000002,4.876333333333333,3.5436666666666667
Iceland,2019-07,3.9974193548387094,51.45580645161291,4.770322580645162,3.9545161290322577
Iceland,2019-08,3.27258064516129,58.08870967741935,5.354516129032258,3.6583870967741934
Iceland,2019-09,3.917666666666666,59.01999999999999,4.7636666666666665,3.204666666666667
Iceland,2019-10,3.3854838709677426,65.7667741935484,4.3596774193548375,2.399354838709678
Iceland,2019-11,6.227000000000001,62.69566666666667,4.676666666666667,3.2623333333333333
Iceland,2019-12,4.06741935483871,70.57193548387099,5.144838709677419,3.137741935483871
Iceland,2020-01,2.5367741935483874,82.82354838709676,6.570967741935485,3.3354838709677415
Iceland,2020-02,3.487931034482759,78.29068965517241,6.305862068965516,3.4086206896551725
Iceland,2020-03,2.34258064516129,87.47548387096775,7.289032258064516,4.224516129032258
Iceland,2020-04,2.8360000000000003,81.09499999999998,7.975666666666666,5.051
Iceland,2020-05,1.9162068965517245,79.29862068965517,7.223793103448278,4.642413793103448
Ireland,2019-01,12.475806451612902,53.570645161290315,9.429677419354842,5.106451612903226
Ireland,2019-02,10.171785714285715,63.206785714285715,14.507857142857144,8.997499999999999
Ireland,2019-03,7.992903225806453,68.12032258064517,10.324838709677419,5.508709677419355
Ireland,2019-04,10.92066666666667,77.90666666666667,19.140666666666664,15.312333333333333
Ireland,2019-05,9.50483870967742,63.43709677419355,8.424193548387098,5.971612903225806
Ireland,2019-06,6.594999999999999,59.89200000000001,7.567999999999999,4.754
Ireland,2019-07,5.825806451612902,48.42290322580645,8.000000000000002,4.9880645161290325
Ireland,2019-08,5.332903225806453,55.34193548387095,8.175483870967742,4.807741935483872
Ireland,2019-09,7.3923333333333305,49.708000000000006,8.506666666666668,4.555000000000001
Ireland,2019-10,8.485806451612904,52.20612903225807,7.335161290322581,3.491612903225806
Ireland,2019-11,11.277,48.334999999999994,7.3660000000000005,4.092333333333333
Ireland,2019-12,9.749677419354839,59.20322580645162,9.10193548387097,4.143870967741935
Ireland,2020-01,9.735806451612905,61.78677419354838,9.745483870967742,4.558387096774193
Ireland,2020-02,5.675172413793103,73.6348275862069,8.836896551724138,3.6368965517241376
Ireland,2020-03,8.049677419354838,69.24806451612903,12.239354838709675,6.739032258064517
Ireland,2020-04,11.157333333333332,70.65366666666667,16.712333333333337,10.654000000000002
Ireland,2020-05,7.70448275862069,69.9703448275862,9.598275862068965,5.1803448275862065
Italy,2019-01,30.671693548387072,30.10475806451615,17.54887096774194,14.922822580645164
Italy,2019-02,35.289821428571436,34.94375,31.039732142857154,26.627500000000005
Italy,2019-03,25.516370967741953,53.32572580645158,21.44887096774194,16.729354838709682
Italy,2019-04,22.484166666666674,64.14025000000002,23.47508333333332,18.605083333333322
Italy,2019-05,17.830161290322586,64.53282258064516,14.235403225806449,11.4366935483871
Italy,2019-06,19.11541666666667,76.39241666666662,26.88058333333333,18.037333333333343
Italy,2019-07,16.452016129032256,78.60024193548385,21.279274193548385,14.697661290322586
Italy,2019-08,19.55983870967743,69.08838709677418,21.801129032258068,15.629435483870967
Italy,2019-09,21.867,55.13324999999999,19.72383333333334,14.195583333333333
Italy,2019-10,27.85983870967743,35.43282258064515,20.89354838709678,15.741370967741934
