day,month,year,cases,deaths,country,countryCode,popData2018
17,5,2020,4,0,Estonia,EST,1320884.0
16,5,2020,8,1,Estonia,EST,1320884.0
15,5,2020,7,1,Estonia,EST,1320884.0
14,5,2020,5,0,Estonia,EST,1320884.0
13,5,2020,5,0,Estonia,EST,1320884.0
12,5,2020,2,1,Estonia,EST,1320884.0
11,5,2020,6,0,Estonia,EST,1320884.0
10,5,2020,8,4,Estonia,EST,1320884.0
9,5,2020,5,0,Estonia,EST,1320884.0
8,5,2020,7,1,Estonia,EST,1320884.0
7,5,2020,2,0,Estonia,EST,1320884.0
6,5,2020,8,0,Estonia,EST,1320884.0
5,5,2020,3,0,Estonia,EST,1320884.0
4,5,2020,1,2,Estonia,EST,1320884.0
3,5,2020,5,1,Estonia,EST,1320884.0
2,5,2020,5,0,Estonia,EST,1320884.0
1,5,2020,23,2,Estonia,EST,1320884.0
30,4,2020,6,0,Estonia,EST,1320884.0
29,4,2020,13,0,Estonia,EST,1320884.0
28,4,2020,4,1,Estonia,EST,1320884.0
27,4,2020,8,3,Estonia,EST,1320884.0
26,4,2020,30,0,Estonia,EST,1320884.0
25,4,2020,13,1,Estonia,EST,1320884.0
24,4,2020,33,1,Estonia,EST,1320884.0
23,4,2020,7,1,Estonia,EST,1320884.0
22,4,2020,17,3,Estonia,EST,1320884.0
21,4,2020,7,0,Estonia,EST,1320884.0
20,4,2020,16,2,Estonia,EST,1320884.0
19,4,2020,53,0,Estonia,EST,1320884.0
18,4,2020,25,2,Estonia,EST,1320884.0
17,4,2020,32,1,Estonia,EST,1320884.0
16,4,2020,29,4,Estonia,EST,1320884.0
15,4,2020,41,3,Estonia,EST,1320884.0
14,4,2020,23,3,Estonia,EST,1320884.0
13,4,2020,5,1,Estonia,EST,1320884.0
12,4,2020,46,0,Estonia,EST,1320884.0
11,4,2020,51,0,Estonia,EST,1320884.0
10,4,2020,22,0,Estonia,EST,1320884.0
9,4,2020,36,3,Estonia,EST,1320884.0
8,4,2020,41,2,Estonia,EST,1320884.0
7,4,2020,11,4,Estonia,EST,1320884.0
6,4,2020,79,2,Estonia,EST,1320884.0
5,4,2020,57,1,Estonia,EST,1320884.0
4,4,2020,103,1,Estonia,EST,1320884.0
3,4,2020,79,6,Estonia,EST,1320884.0
2,4,2020,34,1,Estonia,EST,1320884.0
1,4,2020,30,1,Estonia,EST,1320884.0
31,3,2020,36,0,Estonia,EST,1320884.0
30,3,2020,39,2,Estonia,EST,1320884.0
29,3,2020,65,0,Estonia,EST,1320884.0
28,3,2020,37,0,Estonia,EST,1320884.0
27,3,2020,134,0,Estonia,EST,1320884.0
26,3,2020,35,1,Estonia,EST,1320884.0
25,3,2020,17,0,Estonia,EST,1320884.0
24,3,2020,26,0,Estonia,EST,1320884.0
23,3,2020,20,0,Estonia,EST,1320884.0
22,3,2020,23,0,Estonia,EST,1320884.0
21,3,2020,16,0,Estonia,EST,1320884.0
20,3,2020,9,0,Estonia,EST,1320884.0
19,3,2020,33,0,Estonia,EST,1320884.0
18,3,2020,20,0,Estonia,EST,1320884.0
17,3,2020,34,0,Estonia,EST,1320884.0
16,3,2020,56,0,Estonia,EST,1320884.0
15,3,2020,36,0,Estonia,EST,1320884.0
14,3,2020,52,0,Estonia,EST,1320884.0
13,3,2020,11,0,Estonia,EST,1320884.0
12,3,2020,3,0,Estonia,EST,1320884.0
11,3,2020,3,0,Estonia,EST,1320884.0
7,3,2020,5,0,Estonia,EST,1320884.0
6,3,2020,3,0,Estonia,EST,1320884.0
4,3,2020,1,0,Estonia,EST,1320884.0
2,3,2020,0,0,Estonia,EST,1320884.0
1,3,2020,0,0,Estonia,EST,1320884.0
29,2,2020,0,0,Estonia,EST,1320884.0
28,2,2020,1,0,Estonia,EST,1320884.0
27,2,2020,0,0,Estonia,EST,1320884.0
26,2,2020,0,0,Estonia,EST,1320884.0
25,2,2020,0,0,Estonia,EST,1320884.0
24,2,2020,0,0,Estonia,EST,1320884.0
23,2,2020,0,0,Estonia,EST,1320884.0
22,2,2020,0,0,Estonia,EST,1320884.0
21,2,2020,0,0,Estonia,EST,1320884.0
20,2,2020,0,0,Estonia,EST,1320884.0
19,2,2020,0,0,Estonia,EST,1320884.0
18,2,2020,0,0,Estonia,EST,1320884.0
17,2,2020,0,0,Estonia,EST,1320884.0
16,2,2020,0,0,Estonia,EST,1320884.0
15,2,2020,0,0,Estonia,EST,1320884.0
14,2,2020,0,0,Estonia,EST,1320884.0
13,2,2020,0,0,Estonia,EST,1320884.0
12,2,2020,0,0,Estonia,EST,1320884.0
11,2,2020,0,0,Estonia,EST,1320884.0
10,2,2020,0,0,Estonia,EST,1320884.0
9,2,2020,0,0,Estonia,EST,1320884.0
8,2,2020,0,0,Estonia,EST,1320884.0
7,2,2020,0,0,Estonia,EST,1320884.0
6,2,2020,0,0,Estonia,EST,1320884.0
5,2,2020,0,0,Estonia,EST,1320884.0
4,2,2020,0,0,Estonia,EST,1320884.0
3,2,2020,0,0,Estonia,EST,1320884.0
2,2,2020,0,0,Estonia,EST,1320884.0
1,2,2020,0,0,Estonia,EST,1320884.0
31,1,2020,0,0,Estonia,EST,1320884.0
30,1,2020,0,0,Estonia,EST,1320884.0
29,1,2020,0,0,Estonia,EST,1320884.0
28,1,2020,0,0,Estonia,EST,1320884.0
27,1,2020,0,0,Estonia,EST,1320884.0
26,1,2020,0,0,Estonia,EST,1320884.0
25,1,2020,0,0,Estonia,EST,1320884.0
24,1,2020,0,0,Estonia,EST,1320884.0
23,1,2020,0,0,Estonia,EST,1320884.0
22,1,2020,0,0,Estonia,EST,1320884.0
21,1,2020,0,0,Estonia,EST,1320884.0
20,1,2020,0,0,Estonia,EST,1320884.0
19,1,2020,0,0,Estonia,EST,1320884.0
18,1,2020,0,0,Estonia,EST,1320884.0
17,1,2020,0,0,Estonia,EST,1320884.0
16,1,2020,0,0,Estonia,EST,1320884.0
15,1,2020,0,0,Estonia,EST,1320884.0
14,1,2020,0,0,Estonia,EST,1320884.0
13,1,2020,0,0,Estonia,EST,1320884.0
12,1,2020,0,0,Estonia,EST,1320884.0
11,1,2020,0,0,Estonia,EST,1320884.0
10,1,2020,0,0,Estonia,EST,1320884.0
9,1,2020,0,0,Estonia,EST,1320884.0
8,1,2020,0,0,Estonia,EST,1320884.0
7,1,2020,0,0,Estonia,EST,1320884.0
6,1,2020,0,0,Estonia,EST,1320884.0
5,1,2020,0,0,Estonia,EST,1320884.0
4,1,2020,0,0,Estonia,EST,1320884.0
3,1,2020,0,0,Estonia,EST,1320884.0
2,1,2020,0,0,Estonia,EST,1320884.0
1,1,2020,0,0,Estonia,EST,1320884.0
31,12,2019,0,0,Estonia,EST,1320884.0
30,5,2020,0,0,Faroe_Islands,FRO,48497.0
29,5,2020,0,0,Faroe_Islands,FRO,48497.0
28,5,2020,0,0,Faroe_Islands,FRO,48497.0
27,5,2020,0,0,Faroe_Islands,FRO,48497.0
26,5,2020,0,0,Faroe_Islands,FRO,48497.0
25,5,2020,0,0,Faroe_Islands,FRO,48497.0
24,5,2020,0,0,Faroe_Islands,FRO,48497.0
23,5,2020,0,0,Faroe_Islands,FRO,48497.0
22,5,2020,0,0,Faroe_Islands,FRO,48497.0
21,5,2020,0,0,Faroe_Islands,FRO,48497.0
20,5,2020,0,0,Faroe_Islands,FRO,48497.0
19,5,2020,0,0,Faroe_Islands,FRO,48497.0
18,5,2020,0,0,Faroe_Islands,FRO,48497.0
17,5,2020,0,0,Faroe_Islands,FRO,48497.0
16,5,2020,0,0,Faroe_Islands,FRO,48497.0
15,5,2020,0,0,Faroe_Islands,FRO,48497.0
14,5,2020,0,0,Faroe_Islands,FRO,48497.0
13,5,2020,0,0,Faroe_Islands,FRO,48497.0
12,5,2020,0,0,Faroe_Islands,FRO,48497.0
11,5,2020,0,0,Faroe_Islands,FRO,48497.0
10,5,2020,0,0,Faroe_Islands,FRO,48497.0
9,5,2020,0,0,Faroe_Islands,FRO,48497.0
8,5,2020,0,0,Faroe_Islands,FRO,48497.0
7,5,2020,0,0,Faroe_Islands,FRO,48497.0
6,5,2020,0,0,Faroe_Islands,FRO,48497.0
5,5,2020,0,0,Faroe_Islands,FRO,48497.0
4,5,2020,0,0,Faroe_Islands,FRO,48497.0
3,5,2020,0,0,Faroe_Islands,FRO,48497.0
2,5,2020,0,0,Faroe_Islands,FRO,48497.0
1,5,2020,0,0,Faroe_Islands,FRO,48497.0
30,4,2020,0,0,Faroe_Islands,FRO,48497.0
29,4,2020,0,0,Faroe_Islands,FRO,48497.0
28,4,2020,0,0,Faroe_Islands,FRO,48497.0
27,4,2020,0,0,Faroe_Islands,FRO,48497.0
26,4,2020,0,0,Faroe_Islands,FRO,48497.0
25,4,2020,0,0,Faroe_Islands,FRO,48497.0
24,4,2020,2,0,Faroe_Islands,FRO,48497.0
23,4,2020,0,0,Faroe_Islands,FRO,48497.0
22,4,2020,0,0,Faroe_Islands,FRO,48497.0
21,4,2020,0,0,Faroe_Islands,FRO,48497.0
20,4,2020,1,0,Faroe_Islands,FRO,48497.0
19,4,2020,0,0,Faroe_Islands,FRO,48497.0
18,4,2020,0,0,Faroe_Islands,FRO,48497.0
17,4,2020,0,0,Faroe_Islands,FRO,48497.0
16,4,2020,0,0,Faroe_Islands,FRO,48497.0
15,4,2020,0,0,Faroe_Islands,FRO,48497.0
14,4,2020,0,0,Faroe_Islands,FRO,48497.0
13,4,2020,0,0,Faroe_Islands,FRO,48497.0
12,4,2020,0,0,Faroe_Islands,FRO,48497.0
11,4,2020,0,0,Faroe_Islands,FRO,48497.0
10,4,2020,0,0,Faroe_Islands,FRO,48497.0
9,4,2020,0,0,Faroe_Islands,FRO,48497.0
8,4,2020,1,0,Faroe_Islands,FRO,48497.0
7,4,2020,2,0,Faroe_Islands,FRO,48497.0
6,4,2020,0,0,Faroe_Islands,FRO,48497.0
5,4,2020,2,0,Faroe_Islands,FRO,48497.0
4,4,2020,2,0,Faroe_Islands,FRO,48497.0
3,4,2020,4,0,Faroe_Islands,FRO,48497.0
2,4,2020,4,0,Faroe_Islands,FRO,48497.0
1,4,2020,1,0,Faroe_Islands,FRO,48497.0
31,3,2020,9,0,Faroe_Islands,FRO,48497.0
30,3,2020,4,0,Faroe_Islands,FRO,48497.0
29,3,2020,11,0,Faroe_Islands,FRO,48497.0
28,3,2020,4,0,Faroe_Islands,FRO,48497.0
27,3,2020,8,0,Faroe_Islands,FRO,48497.0
26,3,2020,10,0,Faroe_Islands,FRO,48497.0
25,3,2020,4,0,Faroe_Islands,FRO,48497.0
24,3,2020,3,0,Faroe_Islands,FRO,48497.0
23,3,2020,23,0,Faroe_Islands,FRO,48497.0
22,3,2020,12,0,Faroe_Islands,FRO,48497.0
21,3,2020,8,0,Faroe_Islands,FRO,48497.0
20,3,2020,72,0,Faroe_Islands,FRO,48497.0
30,5,2020,33,1,Finland,FIN,5518050.0
29,5,2020,51,0,Finland,FIN,5518050.0
28,5,2020,64,1,Finland,FIN,5518050.0
27,5,2020,29,4,Finland,FIN,5518050.0
26,5,2020,20,1,Finland,FIN,5518050.0
25,5,2020,11,1,Finland,FIN,5518050.0
24,5,2020,31,0,Finland,FIN,5518050.0
23,5,2020,44,0,Finland,FIN,5518050.0
22,5,2020,50,2,Finland,FIN,5518050.0
21,5,2020,44,3,Finland,FIN,5518050.0
20,5,2020,19,1,Finland,FIN,5518050.0
19,5,2020,33,2,Finland,FIN,5518050.0
18,5,2020,61,1,Finland,FIN,5518050.0
17,5,2020,58,4,Finland,FIN,5518050.0
16,5,2020,83,6,Finland,FIN,5518050.0
15,5,2020,91,3,Finland,FIN,5518050.0
14,5,2020,51,9,Finland,FIN,5518050.0
13,5,2020,19,4,Finland,FIN,5518050.0
12,5,2020,22,4,Finland,FIN,5518050.0
11,5,2020,82,2,Finland,FIN,5518050.0
10,5,2020,142,5,Finland,FIN,5518050.0
9,5,2020,65,5,Finland,FIN,5518050.0
8,5,2020,100,3,Finland,FIN,5518050.0
7,5,2020,161,6,Finland,FIN,5518050.0
6,5,2020,85,6,Finland,FIN,5518050.0
5,5,2020,73,10,Finland,FIN,5518050.0
4,5,2020,75,10,Finland,FIN,5518050.0
3,5,2020,128,2,Finland,FIN,5518050.0
2,5,2020,56,7,Finland,FIN,5518050.0
1,5,2020,89,5,Finland,FIN,5518050.0
30,4,2020,166,7,Finland,FIN,5518050.0
29,4,2020,45,6,Finland,FIN,5518050.0
28,4,2020,119,3,Finland,FIN,5518050.0
27,4,2020,101,4,Finland,FIN,5518050.0
26,4,2020,80,9,Finland,FIN,5518050.0
25,4,2020,111,5,Finland,FIN,5518050.0
24,4,2020,155,23,Finland,FIN,5518050.0
23,4,2020,115,8,Finland,FIN,5518050.0
22,4,2020,146,43,Finland,FIN,5518050.0
21,4,2020,85,4,Finland,FIN,5518050.0
20,4,2020,102,4,Finland,FIN,5518050.0
19,4,2020,192,8,Finland,FIN,5518050.0
18,4,2020,120,7,Finland,FIN,5518050.0
17,4,2020,132,3,Finland,FIN,5518050.0
16,4,2020,76,8,Finland,FIN,5518050.0
15,4,2020,97,5,Finland,FIN,5518050.0
14,4,2020,90,3,Finland,FIN,5518050.0
13,4,2020,69,7,Finland,FIN,5518050.0
12,4,2020,136,1,Finland,FIN,5518050.0
11,4,2020,164,6,Finland,FIN,5518050.0
10,4,2020,118,2,Finland,FIN,5518050.0
9,4,2020,179,6,Finland,FIN,5518050.0
8,4,2020,132,7,Finland,FIN,5518050.0
7,4,2020,249,0,Finland,FIN,5518050.0
6,4,2020,45,2,Finland,FIN,5518050.0
5,4,2020,267,5,Finland,FIN,5518050.0
4,4,2020,97,1,Finland,FIN,5518050.0
3,4,2020,72,2,Finland,FIN,5518050.0
2,4,2020,62,0,Finland,FIN,5518050.0
1,4,2020,71,4,Finland,FIN,5518050.0
31,3,2020,95,2,Finland,FIN,5518050.0
30,3,2020,0,2,Finland,FIN,5518050.0
29,3,2020,193,2,Finland,FIN,5518050.0
28,3,2020,67,3,Finland,FIN,5518050.0
27,3,2020,78,1,Finland,FIN,5518050.0
26,3,2020,88,2,Finland,FIN,5518050.0
25,3,2020,92,0,Finland,FIN,5518050.0
24,3,2020,74,0,Finland,FIN,5518050.0
23,3,2020,105,0,Finland,FIN,5518050.0
22,3,2020,71,1,Finland,FIN,5518050.0
21,3,2020,50,0,Finland,FIN,5518050.0
20,3,2020,31,0,Finland,FIN,5518050.0
19,3,2020,50,0,Finland,FIN,5518050.0
18,3,2020,47,0,Finland,FIN,5518050.0
17,3,2020,5,0,Finland,FIN,5518050.0
16,3,2020,57,0,Finland,FIN,5518050.0
15,3,2020,27,0,Finland,FIN,5518050.0
14,3,2020,28,0,Finland,FIN,5518050.0
13,3,2020,96,0,Finland,FIN,5518050.0
12,3,2020,19,0,Finland,FIN,5518050.0
10,3,2020,10,0,Finland,FIN,5518050.0
9,3,2020,11,0,Finland,FIN,5518050.0
7,3,2020,7,0,Finland,FIN,5518050.0
6,3,2020,5,0,Finland,FIN,5518050.0
4,3,2020,1,0,Finland,FIN,5518050.0
2,3,2020,3,0,Finland,FIN,5518050.0
1,3,2020,0,0,Finland,FIN,5518050.0
29,2,2020,1,0,Finland,FIN,5518050.0
28,2,2020,0,0,Finland,FIN,5518050.0
27,2,2020,1,0,Finland,FIN,5518050.0
26,2,2020,0,0,Finland,FIN,5518050.0
25,2,2020,0,0,Finland,FIN,5518050.0
24,2,2020,0,0,Finland,FIN,5518050.0
23,2,2020,0,0,Finland,FIN,5518050.0
22,2,2020,0,0,Finland,FIN,5518050.0
21,2,2020,0,0,Finland,FIN,5518050.0
20,2,2020,0,0,Finland,FIN,5518050.0
19,2,2020,0,0,Finland,FIN,5518050.0
18,2,2020,0,0,Finland,FIN,5518050.0
17,2,2020,0,0,Finland,FIN,5518050.0
16,2,2020,0,0,Finland,FIN,5518050.0
15,2,2020,0,0,Finland,FIN,5518050.0
14,2,2020,0,0,Finland,FIN,5518050.0
13,2,2020,0,0,Finland,FIN,5518050.0
12,2,2020,0,0,Finland,FIN,5518050.0
11,2,2020,0,0,Finland,FIN,5518050.0
10,2,2020,0,0,Finland,FIN,5518050.0
9,2,2020,0,0,Finland,FIN,5518050.0
8,2,2020,0,0,Finland,FIN,5518050.0
7,2,2020,0,0,Finland,FIN,5518050.0
6,2,2020,0,0,Finland,FIN,5518050.0
5,2,2020,0,0,Finland,FIN,5518050.0
4,2,2020,0,0,Finland,FIN,5518050.0
3,2,2020,0,0,Finland,FIN,5518050.0
2,2,2020,0,0,Finland,FIN,5518050.0
1,2,2020,0,0,Finland,FIN,5518050.0
31,1,2020,0,0,Finland,FIN,5518050.0
30,1,2020,1,0,Finland,FIN,5518050.0
29,1,2020,0,0,Finland,FIN,5518050.0
28,1,2020,0,0,Finland,FIN,5518050.0
27,1,2020,0,0,Finland,FIN,5518050.0
26,1,2020,0,0,Finland,FIN,5518050.0
25,1,2020,0,0,Finland,FIN,5518050.0
24,1,2020,0,0,Finland,FIN,5518050.0
23,1,2020,0,0,Finland,FIN,5518050.0
22,1,2020,0,0,Finland,FIN,5518050.0
21,1,2020,0,0,Finland,FIN,5518050.0
20,1,2020,0,0,Finland,FIN,5518050.0
19,1,2020,0,0,Finland,FIN,5518050.0
18,1,2020,0,0,Finland,FIN,5518050.0
17,1,2020,0,0,Finland,FIN,5518050.0
16,1,2020,0,0,Finland,FIN,5518050.0
15,1,2020,0,0,Finland,FIN,5518050.0
14,1,2020,0,0,Finland,FIN,5518050.0
13,1,2020,0,0,Finland,FIN,5518050.0
12,1,2020,0,0,Finland,FIN,5518050.0
11,1,2020,0,0,Finland,FIN,5518050.0
10,1,2020,0,0,Finland,FIN,5518050.0
9,1,2020,0,0,Finland,FIN,5518050.0
8,1,2020,0,0,Finland,FIN,5518050.0
7,1,2020,0,0,Finland,FIN,5518050.0
6,1,2020,0,0,Finland,FIN,5518050.0
5,1,2020,0,0,Finland,FIN,5518050.0
4,1,2020,0,0,Finland,FIN,5518050.0
3,1,2020,0,0,Finland,FIN,5518050.0
2,1,2020,0,0,Finland,FIN,5518050.0
1,1,2020,0,0,Finland,FIN,5518050.0
31,12,2019,0,0,Finland,FIN,5518050.0
30,5,2020,597,52,France,FRA,66987244.0
29,5,2020,3325,66,France,FRA,66987244.0
28,5,2020,191,66,France,FRA,66987244.0
27,5,2020,276,98,France,FRA,66987244.0
26,5,2020,358,65,France,FRA,66987244.0
25,5,2020,115,35,France,FRA,66987244.0
24,5,2020,240,43,France,FRA,66987244.0
23,5,2020,403,74,France,FRA,66987244.0
22,5,2020,318,83,France,FRA,66987244.0
21,5,2020,418,110,France,FRA,66987244.0
20,5,2020,524,125,France,FRA,66987244.0
19,5,2020,492,186,France,FRA,66987244.0
18,5,2020,120,68,France,FRA,66987244.0
17,5,2020,372,88,France,FRA,66987244.0
16,5,2020,563,130,France,FRA,66987244.0
15,5,2020,622,351,France,FRA,66987244.0
14,5,2020,507,83,France,FRA,66987244.0
13,5,2020,708,348,France,FRA,66987244.0
12,5,2020,456,263,France,FRA,66987244.0
11,5,2020,209,70,France,FRA,66987244.0
10,5,2020,433,80,France,FRA,66987244.0
9,5,2020,642,243,France,FRA,66987244.0
8,5,2020,629,178,France,FRA,66987244.0
7,5,2020,4183,278,France,FRA,66987244.0
6,5,2020,1104,330,France,FRA,66987244.0
5,5,2020,576,306,France,FRA,66987244.0
4,5,2020,308,135,France,FRA,66987244.0
3,5,2020,794,166,France,FRA,66987244.0
2,5,2020,604,218,France,FRA,66987244.0
1,5,2020,1139,289,France,FRA,66987244.0
30,4,2020,1607,427,France,FRA,66987244.0
29,4,2020,1065,367,France,FRA,66987244.0
28,4,2020,1195,437,France,FRA,66987244.0
27,4,2020,461,242,France,FRA,66987244.0
26,4,2020,1537,369,France,FRA,66987244.0
25,4,2020,1773,389,France,FRA,66987244.0
24,4,2020,1653,516,France,FRA,66987244.0
23,4,2020,1827,544,France,FRA,66987244.0
22,4,2020,2667,531,France,FRA,66987244.0
21,4,2020,2051,547,France,FRA,66987244.0
20,4,2020,785,395,France,FRA,66987244.0
19,4,2020,2569,642,France,FRA,66987244.0
18,4,2020,405,761,France,FRA,66987244.0
17,4,2020,2641,753,France,FRA,66987244.0
16,4,2020,2633,1438,France,FRA,66987244.0
15,4,2020,5497,762,France,FRA,66987244.0
14,4,2020,2673,574,France,FRA,66987244.0
13,4,2020,1613,561,France,FRA,66987244.0
12,4,2020,3114,635,France,FRA,66987244.0
11,4,2020,4342,987,France,FRA,66987244.0
10,4,2020,4286,1341,France,FRA,66987244.0
9,4,2020,3881,541,France,FRA,66987244.0
8,4,2020,3777,1417,France,FRA,66987244.0
7,4,2020,3912,833,France,FRA,66987244.0
6,4,2020,1873,518,France,FRA,66987244.0
5,4,2020,4267,1053,France,FRA,66987244.0
4,4,2020,5233,2004,France,FRA,66987244.0
3,4,2020,2116,471,France,FRA,66987244.0
2,4,2020,4861,509,France,FRA,66987244.0
1,4,2020,7578,499,France,FRA,66987244.0
31,3,2020,4376,418,France,FRA,66987244.0
30,3,2020,2599,292,France,FRA,66987244.0
29,3,2020,4611,319,France,FRA,66987244.0
28,3,2020,3809,299,France,FRA,66987244.0
27,3,2020,3922,365,France,FRA,66987244.0
26,3,2020,2931,231,France,FRA,66987244.0
25,3,2020,2446,240,France,FRA,66987244.0
24,3,2020,3838,186,France,FRA,66987244.0
23,3,2020,1559,112,France,FRA,66987244.0
22,3,2020,1847,112,France,FRA,66987244.0
21,3,2020,1617,78,France,FRA,66987244.0
20,3,2020,1861,128,France,FRA,66987244.0
19,3,2020,1404,69,France,FRA,66987244.0
18,3,2020,1097,27,France,FRA,66987244.0
17,3,2020,1210,21,France,FRA,66987244.0
16,3,2020,924,36,France,FRA,66987244.0
15,3,2020,838,12,France,FRA,66987244.0
14,3,2020,785,18,France,FRA,66987244.0
13,3,2020,595,13,France,FRA,66987244.0
12,3,2020,497,15,France,FRA,66987244.0
11,3,2020,372,3,France,FRA,66987244.0
10,3,2020,286,11,France,FRA,66987244.0
9,3,2020,410,9,France,FRA,66987244.0
8,3,2020,103,1,France,FRA,66987244.0
7,3,2020,190,2,France,FRA,66987244.0
6,3,2020,138,3,France,FRA,66987244.0
5,3,2020,73,0,France,FRA,66987244.0
4,3,2020,34,1,France,FRA,66987244.0
3,3,2020,48,1,France,FRA,66987244.0
2,3,2020,30,0,France,FRA,66987244.0
1,3,2020,43,0,France,FRA,66987244.0
29,2,2020,19,0,France,FRA,66987244.0
28,2,2020,21,0,France,FRA,66987244.0
27,2,2020,3,1,France,FRA,66987244.0
26,2,2020,2,0,France,FRA,66987244.0
25,2,2020,0,0,France,FRA,66987244.0
24,2,2020,0,0,France,FRA,66987244.0
23,2,2020,0,0,France,FRA,66987244.0
22,2,2020,0,0,France,FRA,66987244.0
21,2,2020,0,0,France,FRA,66987244.0
20,2,2020,0,0,France,FRA,66987244.0
19,2,2020,0,0,France,FRA,66987244.0
18,2,2020,0,0,France,FRA,66987244.0
17,2,2020,1,0,France,FRA,66987244.0
16,2,2020,0,0,France,FRA,66987244.0
15,2,2020,0,1,France,FRA,66987244.0
14,2,2020,0,0,France,FRA,66987244.0
13,2,2020,0,0,France,FRA,66987244.0
12,2,2020,0,0,France,FRA,66987244.0
11,2,2020,0,0,France,FRA,66987244.0
10,2,2020,0,0,France,FRA,66987244.0
9,2,2020,0,0,France,FRA,66987244.0
8,2,2020,5,0,France,FRA,66987244.0
7,2,2020,0,0,France,FRA,66987244.0
6,2,2020,0,0,France,FRA,66987244.0
5,2,2020,0,0,France,FRA,66987244.0
4,2,2020,0,0,France,FRA,66987244.0
3,2,2020,0,0,France,FRA,66987244.0
2,2,2020,0,0,France,FRA,66987244.0
1,2,2020,0,0,France,FRA,66987244.0
31,1,2020,1,0,France,FRA,66987244.0
30,1,2020,1,0,France,FRA,66987244.0
29,1,2020,1,0,France,FRA,66987244.0
28,1,2020,0,0,France,FRA,66987244.0
27,1,2020,0,0,France,FRA,66987244.0
26,1,2020,0,0,France,FRA,66987244.0
25,1,2020,3,0,France,FRA,66987244.0
24,1,2020,0,0,France,FRA,66987244.0
23,1,2020,0,0,France,FRA,66987244.0
22,1,2020,0,0,France,FRA,66987244.0
21,1,2020,0,0,France,FRA,66987244.0
20,1,2020,0,0,France,FRA,66987244.0
19,1,2020,0,0,France,FRA,66987244.0
18,1,2020,0,0,France,FRA,66987244.0
17,1,2020,0,0,France,FRA,66987244.0
16,1,2020,0,0,France,FRA,66987244.0
15,1,2020,0,0,France,FRA,66987244.0
14,1,2020,0,0,France,FRA,66987244.0
13,1,2020,0,0,France,FRA,66987244.0
12,1,2020,0,0,France,FRA,66987244.0
11,1,2020,0,0,France,FRA,66987244.0
10,1,2020,0,0,France,FRA,66987244.0
9,1,2020,0,0,France,FRA,66987244.0
8,1,2020,0,0,France,FRA,66987244.0
7,1,2020,0,0,France,FRA,66987244.0
6,1,2020,0,0,France,FRA,66987244.0
5,1,2020,0,0,France,FRA,66987244.0
4,1,2020,0,0,France,FRA,66987244.0
3,1,2020,0,0,France,FRA,66987244.0
2,1,2020,0,0,France,FRA,66987244.0
1,1,2020,0,0,France,FRA,66987244.0
31,12,2019,0,0,France,FRA,66987244.0
30,5,2020,8,0,Georgia,GEO,3731000.0
29,5,2020,3,0,Georgia,GEO,3731000.0
28,5,2020,3,0,Georgia,GEO,3731000.0
27,5,2020,1,0,Georgia,GEO,3731000.0
26,5,2020,1,0,Georgia,GEO,3731000.0
25,5,2020,2,0,Georgia,GEO,3731000.0
24,5,2020,5,0,Georgia,GEO,3731000.0
23,5,2020,2,0,Georgia,GEO,3731000.0
22,5,2020,8,0,Georgia,GEO,3731000.0
21,5,2020,6,0,Georgia,GEO,3731000.0
20,5,2020,5,0,Georgia,GEO,3731000.0
19,5,2020,1,0,Georgia,GEO,3731000.0
18,5,2020,6,0,Georgia,GEO,3731000.0
17,5,2020,24,0,Georgia,GEO,3731000.0
16,5,2020,4,0,Georgia,GEO,3731000.0
15,5,2020,20,1,Georgia,GEO,3731000.0
14,5,2020,5,0,Georgia,GEO,3731000.0
13,5,2020,4,0,Georgia,GEO,3731000.0
12,5,2020,3,1,Georgia,GEO,3731000.0
11,5,2020,9,0,Georgia,GEO,3731000.0
10,5,2020,3,0,Georgia,GEO,3731000.0
9,5,2020,8,1,Georgia,GEO,3731000.0
8,5,2020,5,0,Georgia,GEO,3731000.0
7,5,2020,6,0,Georgia,GEO,3731000.0
6,5,2020,11,0,Georgia,GEO,3731000.0
5,5,2020,4,0,Georgia,GEO,3731000.0
4,5,2020,7,1,Georgia,GEO,3731000.0
3,5,2020,0,0,Georgia,GEO,3731000.0
2,5,2020,43,2,Georgia,GEO,3731000.0
1,5,2020,22,0,Georgia,GEO,3731000.0
30,4,2020,6,0,Georgia,GEO,3731000.0
29,4,2020,14,0,Georgia,GEO,3731000.0
28,4,2020,11,0,Georgia,GEO,3731000.0
27,4,2020,30,1,Georgia,GEO,3731000.0
26,4,2020,12,0,Georgia,GEO,3731000.0
25,4,2020,19,0,Georgia,GEO,3731000.0
24,4,2020,9,0,Georgia,GEO,3731000.0
23,4,2020,8,1,Georgia,GEO,3731000.0
22,4,2020,6,0,Georgia,GEO,3731000.0
21,4,2020,8,0,Georgia,GEO,3731000.0
20,4,2020,6,0,Georgia,GEO,3731000.0
19,4,2020,18,1,Georgia,GEO,3731000.0
18,4,2020,22,0,Georgia,GEO,3731000.0
17,4,2020,42,0,Georgia,GEO,3731000.0
16,4,2020,6,0,Georgia,GEO,3731000.0
15,4,2020,28,0,Georgia,GEO,3731000.0
14,4,2020,15,0,Georgia,GEO,3731000.0
13,4,2020,15,0,Georgia,GEO,3731000.0
12,4,2020,8,0,Georgia,GEO,3731000.0
